T_PLU_Trans_No	T_PLU_Trans_Size	T_PLU_Trans_PLUNo	T_PLU_Trans_UP	T_PLU_Trans_WT	T_PLU_Trans_QTY	T_PLU_Trans_TP	T_PLU_Trans_Date	T_PLU_Trans_Time	Traceability_Code	T_PLU_Trans_Reserve	Scale_No	Before_Price	After_Price	Item_Code	Item_Name
9581	106	85	9400.	1940.	1	18236.	171214	2040	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9582	106	87	9900.	865.	1	8564.	181214	0853	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9583	106	86	7600.	1080.	1	8208.	181214	0855	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9584	106	87	9900.	985.	1	9752.	181214	0859	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9585	106	87	9900.	1455.	1	14405.	181214	0903	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9586	106	87	9900.	860.	1	8514.	181214	0906	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9587	106	88	3400.	1630.	1	5542.	181214	0918	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9588	106	87	9900.	555.	1	5495.	181214	1001	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9589	106	89	8900.	1245.	1	11081.	181214	1012	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9590	106	85	9400.	795.	1	7473.	181214	1041	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9591	106	74	12300.	970.	1	11931.	181214	1045	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9592	106	88	3400.	1130.	1	3842.	181214	1049	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9593	106	85	9400.	1135.	1	10669.	181214	1049	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9594	106	87	9900.	1325.	1	13118.	181214	1051	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9595	106	88	3400.	875.	1	2975.	181214	1051	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9596	106	86	7600.	3010.	1	22876.	181214	1100	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9597	106	88	3400.	865.	1	2941.	181214	1108	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9598	106	88	3400.	885.	1	3009.	181214	1109	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9599	106	87	9900.	580.	1	5742.	181214	1110	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9600	106	88	3400.	1450.	1	4930.	181214	1123	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9601	106	86	7600.	550.	1	4180.	181214	1126	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9602	106	86	7600.	1465.	1	11134.	181214	1137	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9603	106	7	13900.	600.	1	8340.	181214	1207	0000000000	0000000000	51	13900.	13900.	28655720000001	080F485545564F20444520414C44414E41000000000000000000000000000000000000000000000000000000000000000000
9604	106	71	12200.	1000.	1	12200.	181214	1216	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9605	106	89	8900.	805.	1	7165.	181214	1217	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9606	106	85	9400.	675.	1	6345.	181214	1218	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9607	106	87	9900.	745.	1	7376.	181214	1220	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9608	106	85	9400.	495.	1	4653.	181214	1221	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9609	106	71	12200.	490.	1	5978.	181214	1222	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9610	106	73	12700.	585.	1	7430.	181214	1241	0000000000	0000000000	51	12700.	12700.	28656190000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
9611	106	72	11200.	2695.	1	30184.	181214	1243	0000000000	0000000000	51	11200.	11200.	28656180000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
9612	106	15	11600.	1125.	1	13050.	181214	1252	0000000000	0000000000	51	11600.	11600.	28655800000001	08084D4F5252494C4C4F00000000000000000000000000000000000000000000000000000000000000000000000000000000
9613	106	85	9400.	460.	1	4324.	181214	1254	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9614	106	71	12200.	1470.	1	17934.	181214	1307	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9615	106	7	13900.	1515.	1	21059.	181214	1316	0000000000	0000000000	51	13900.	13900.	28655720000001	080F485545564F20444520414C44414E41000000000000000000000000000000000000000000000000000000000000000000
9616	106	86	7600.	1440.	1	10944.	181214	1326	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9617	106	87	9900.	840.	1	8316.	181214	1400	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9618	106	86	7600.	620.	1	4712.	181214	1407	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9619	106	88	3400.	2060.	1	7004.	181214	1411	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9620	106	88	3400.	2160.	1	7344.	181214	1412	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9621	106	8	13900.	520.	1	7228.	181214	1433	0000000000	0000000000	51	13900.	13900.	28655730000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
9622	106	71	12200.	485.	1	5917.	181214	1511	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9623	106	86	7600.	615.	1	4674.	181214	1551	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9624	106	74	12300.	475.	1	5843.	181214	1551	0000000000	0000000000	51	12300.	12300.	28656200000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
9625	106	86	7600.	950.	1	7220.	181214	1601	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9626	106	87	9900.	640.	1	6336.	181214	1611	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9627	106	87	9900.	2310.	1	22869.	181214	1631	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9628	106	4	13900.	1155.	1	16055.	181214	1635	0000000000	0000000000	51	13900.	13900.	28655690000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9629	106	11	11200.	1005.	1	11256.	181214	1639	0000000000	0000000000	51	11200.	11200.	28655760000001	0810434153434152412044452046524549520000000000000000000000000000000000000000000000000000000000000000
9630	106	85	9400.	1215.	1	11421.	181214	1646	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9631	106	15	11600.	1085.	1	12586.	181214	1648	0000000000	0000000000	51	11600.	11600.	28655800000001	08084D4F5252494C4C4F00000000000000000000000000000000000000000000000000000000000000000000000000000000
9632	106	88	3400.	1090.	1	3706.	181214	1656	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9633	106	71	12200.	340.	1	4148.	181214	1656	0000000000	0000000000	51	12200.	12200.	28656170000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
9634	106	88	3400.	1050.	1	3570.	181214	1709	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9635	106	85	9400.	1660.	1	15604.	181214	1718	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9636	106	85	9400.	670.	1	6298.	181214	1727	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9637	106	87	9900.	815.	1	8069.	181214	1809	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9638	106	85	9400.	980.	1	9212.	181214	1816	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9639	106	87	9900.	740.	1	7326.	181214	1818	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9640	106	87	9900.	805.	1	7970.	181214	1846	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9641	106	87	9900.	1380.	1	13662.	181214	1852	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9642	106	89	8900.	1140.	1	10146.	181214	1941	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9643	106	87	9900.	750.	1	7425.	181214	2004	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9644	106	85	9400.	735.	1	6909.	181214	2016	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9645	106	88	3400.	460.	1	1564.	181214	2016	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9646	106	85	9400.	1075.	1	10105.	181214	2028	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9647	106	87	9900.	705.	1	6980.	181214	2044	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9648	106	87	9900.	1655.	1	16385.	191214	0936	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9649	106	85	9400.	980.	1	9212.	191214	0942	0000000000	0000000000	51	9400.	9400.	28656290000001	070E4D55534C4F53205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9650	106	89	8900.	1030.	1	9167.	191214	0943	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9651	106	87	9900.	675.	1	6683.	191214	0944	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9652	106	86	7600.	1200.	1	9120.	191214	0945	0000000000	0000000000	51	7600.	7600.	28656300000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
9653	106	87	9900.	1345.	1	13316.	191214	1008	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9654	106	88	3400.	2855.	1	9707.	191214	1016	0000000000	0000000000	51	3400.	3400.	28656320000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9655	106	87	9900.	1270.	1	12573.	191214	1117	0000000000	0000000000	51	9900.	9900.	28656310000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
9656	106	89	8900.	1515.	1	13484.	191214	1118	0000000000	0000000000	51	8900.	8900.	28656830000001	0713454E5452454D55534C4F53205155414C4954590000000000000000000000000000000000000000000000000000000000
9657	106	72	11200.	490.	1	5488.	191214	1216	0000000000	0000000000	51	11200.	11200.	28656180000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
